11356,Terrence Carson,29,M,S,0,0,Partial College,Manual,1 car,0,2-5 Miles,10000.00,Australia,New South Wales,Lavender Bay,2060,5069.290,405.543,126.733,3,8,2011-05-10 00:00:00.000,2013-10-31 00:00:00.000,905,89,3
11357,Ramon Ye,30,M,S,0,0,Partial College,Manual,1 car,0,2-5 Miles,10000.00,Australia,Queensland,Caloundra,4551,4943.800,395.504,123.595,3,5,2011-06-18 00:00:00.000,2013-10-29 00:00:00.000,864,91,3
11358,Cynthia Malhotra,30,F,S,0,0,Partial College,Manual,1 car,0,0-1 Miles,10000.00,Australia,New South Wales,Coffs Harbour,2450,5034.780,402.782,125.870,3,8,2011-06-28 00:00:00.000,2013-11-14 00:00:00.000,870,75,3
11359,Jarrod Prasad,30,M,S,0,0,Partial College,Manual,1 car,0,0-1 Miles,10000.00,Australia,New South Wales,Malabar,2036,4960.070,396.806,124.002,3,8,2011-06-13 00:00:00.000,2013-12-04 00:00:00.000,905,55,3
11360,Tyrone Serrano,30,M,S,0,0,Partial College,Manual,1 car,1,2-5 Miles,10000.00,Australia,Queensland,Rockhampton,4700,5025.800,402.064,125.645,3,6,2011-06-27 00:00:00.000,2013-12-22 00:00:00.000,909,37,3
11361,Cindy Ramos,32,F,M,0,0,High School,Manual,>= 2 cars,1,0-1 Miles,10000.00,Australia,New South Wales,Newcastle,2300,114.960,9.197,2.874,2,4,2013-10-01 00:00:00.000,2013-11-24 00:00:00.000,54,65,2
11362,Damien Shan,31,M,M,0,0,High School,Manual,>= 2 cars,0,0-1 Miles,10000.00,Australia,Victoria,Cranbourne,3977,77.270,6.182,1.932,2,3,2013-03-29 00:00:00.000,2013-09-24 00:00:00.000,179,126,2
11363,Julian Ross,31,M,S,0,0,High School,Manual,>= 2 cars,0,0-1 Miles,10000.00,Australia,Victoria,Melbourne,3000,5035.810,402.865,125.896,3,5,2011-06-08 00:00:00.000,2013-12-18 00:00:00.000,924,41,3
11364,Jennifer Collins,29,F,S,1,1,High School,Manual,no car,0,2-5 Miles,10000.00,Australia,Victoria,Geelong,3220,4921.820,393.746,123.046,3,4,2011-06-07 00:00:00.000,2013-12-26 00:00:00.000,933,33,3
11365,Brittney Sun,30,F,S,1,1,High School,Manual,no car,0,1-2 Miles,10000.00,Australia,South Australia,Findon,5023,5024.790,401.983,125.620,3,7,2011-05-31 00:00:00.000,2013-12-22 00:00:00.000,936,37,3
11366,Virginia Patel,29,F,M,0,0,Bachelors,Clerical,no car,1,0-1 Miles,20000.00,Australia,Victoria,Seaford,3198,77.270,6.182,1.932,2,3,2013-06-24 00:00:00.000,2013-08-15 00:00:00.000,52,166,2
11367,Calvin Nara,30,M,M,0,0,Bachelors,Clerical,no car,1,0-1 Miles,20000.00,Australia,New South Wales,North Sydney,2055,86.260,6.901,2.157,2,4,2013-07-07 00:00:00.000,2013-11-25 00:00:00.000,141,64,2
11368,Edward Miller,30,M,S,1,1,High School,Manual,no car,0,1-2 Miles,10000.00,Australia,Queensland,Rockhampton,4700,5106.240,408.499,127.657,3,11,2011-06-24 00:00:00.000,2013-12-01 00:00:00.000,891,58,3
11369,Ashlee Tang,30,F,M,0,0,Bachelors,Clerical,no car,0,0-1 Miles,20000.00,Australia,South Australia,Findon,5023,118.960,9.517,2.974,2,4,2013-07-05 00:00:00.000,2013-12-27 00:00:00.000,175,32,2
11370,Alicia Xu,31,F,M,0,0,Bachelors,Clerical,no car,1,0-1 Miles,20000.00,Australia,Victoria,South Melbourne,3205,79.970,6.398,1.999,2,3,2013-07-13 00:00:00.000,2013-10-01 00:00:00.000,80,119,2
11371,Lacey Jai,31,F,M,0,0,Bachelors,Clerical,no car,1,0-1 Miles,20000.00,Australia,Queensland,Rockhampton,4700,74.980,5.998,1.875,2,2,2013-11-07 00:00:00.000,2013-12-28 00:00:00.000,51,31,2
11372,Wendy Romero,31,F,S,0,0,Bachelors,Clerical,no car,1,0-1 Miles,20000.00,Australia,Queensland,Brisbane,4000,4965.810,397.265,124.146,3,5,2011-06-07 00:00:00.000,2013-12-14 00:00:00.000,921,45,3
11373,Carly Luo,60,F,M,1,0,Bachelors,Clerical,no car,1,0-1 Miles,30000.00,Germany,Hessen,Salzgitter,38231,38.470,3.078,0.962,1,3,2013-08-27 00:00:00.000,2013-08-27 00:00:00.000,0,154,1
11374,Jimmy Ortega,66,M,S,1,0,Bachelors,Clerical,no car,1,0-1 Miles,30000.00,Germany,Nordrhein-Westfalen,Werne,59368,68.970,5.518,1.724,1,3,2013-04-15 00:00:00.000,2013-04-15 00:00:00.000,0,288,1
11375,Francisco Martinez,66,M,M,1,0,Bachelors,Clerical,no car,1,0-1 Miles,30000.00,United Kingdom,England,High Wycombe,HP10 9QY,13.980,1.118,0.350,1,2,2013-10-17 00:00:00.000,2013-10-17 00:00:00.000,0,103,1
11376,Lance Vazquez,66,M,S,1,0,Graduate Degree,Clerical,no car,1,0-1 Miles,40000.00,United Kingdom,England,Liverpool,L4 4HB,78.480,6.278,1.962,1,2,2013-10-15 00:00:00.000,2013-10-15 00:00:00.000,0,105,1
11377,David Robinett,48,M,M,4,0,Graduate Degree,Clerical,no car,1,0-1 Miles,30000.00,Germany,Nordrhein-Westfalen,Solingen,42651,83.970,6.718,2.099,1,3,2013-02-28 00:00:00.000,2013-02-28 00:00:00.000,0,334,1
11378,Shannon Liang,49,F,S,1,1,High School,Manual,1 car,0,2-5 Miles,10000.00,France,Moselle,Metz,57000,4436.390,354.911,110.910,2,4,2012-10-17 00:00:00.000,2013-02-14 00:00:00.000,120,348,2
11379,Gary Vazquez,38,M,M,1,1,High School,Manual,1 car,1,2-5 Miles,10000.00,France,Hauts de Seine,Boulogne-Billancourt,92100,4426.058,354.085,110.652,2,4,2012-10-02 00:00:00.000,2013-02-26 00:00:00.000,147,336,2
11380,Mitchell Kumar,50,M,S,2,0,Partial College,Manual,1 car,1,1-2 Miles,20000.00,Germany,Saarland,Saarlouis,66740,5837.910,467.033,145.948,2,6,2011-10-11 00:00:00.000,2013-02-03 00:00:00.000,481,359,2
11381,Meredith Raman,44,F,M,2,0,Partial College,Manual,1 car,1,2-5 Miles,20000.00,United Kingdom,England,London,SW1P 2NU,8161.020,652.882,204.026,3,5,2011-06-12 00:00:00.000,2013-08-18 00:00:00.000,798,163,3
11382,Edward Patterson,40,M,M,2,0,Partial College,Manual,1 car,1,2-5 Miles,20000.00,France,Nord,Roubaix,59100,4344.088,347.527,108.602,2,2,2012-11-03 00:00:00.000,2013-02-16 00:00:00.000,105,346,2
11383,Marie Gill,48,F,M,3,0,Graduate Degree,Clerical,no car,1,0-1 Miles,30000.00,France,Seine et Marne,Roissy en Brie,77680,48.970,3.918,1.224,1,3,2014-01-01 00:00:00.000,2014-01-01 00:00:00.000,0,27,1
11384,Tiffany Wang,43,F,M,3,0,Bachelors,Clerical,no car,1,0-1 Miles,30000.00,France,Essonne,Les Ulis,91940,48.970,3.918,1.224,1,3,2013-08-02 00:00:00.000,2013-08-02 00:00:00.000,0,179,1
11385,Miguel Allen,43,M,S,3,0,Bachelors,Clerical,no car,1,0-1 Miles,30000.00,United Kingdom,England,York,YO15,13.980,1.118,0.350,1,2,2013-07-06 00:00:00.000,2013-07-06 00:00:00.000,0,206,1
11386,Jaclyn Cai,43,F,M,3,0,Bachelors,Clerical,no car,1,0-1 Miles,30000.00,Germany,Hessen,Darmstadt,64283,68.970,5.518,1.724,1,3,2013-11-02 00:00:00.000,2013-11-02 00:00:00.000,0,87,1
11387,Megan Ramirez,50,F,S,3,0,Graduate Degree,Clerical,no car,1,0-1 Miles,40000.00,United Kingdom,England,Gateshead,GA10,6958.800,556.704,173.970,3,6,2011-07-26 00:00:00.000,2013-04-01 00:00:00.000,615,302,3
11388,Joseph Martin,49,M,M,3,0,Graduate Degree,Clerical,no car,1,0-1 Miles,40000.00,United Kingdom,England,York,YO15,6986.750,558.940,174.669,3,7,2011-07-03 00:00:00.000,2013-04-26 00:00:00.000,663,277,3
11389,Karl Shan,33,M,S,1,1,High School,Manual,1 car,0,2-5 Miles,10000.00,Germany,Hessen,Duesseldorf,40605,68.970,5.518,1.724,1,3,2013-11-17 00:00:00.000,2013-11-17 00:00:00.000,0,72,1
11390,Christine Raji,38,F,S,1,1,High School,Manual,1 car,0,2-5 Miles,10000.00,France,Yveline,Saint Germain en Laye,78100,48.970,3.918,1.224,1,3,2013-11-07 00:00:00.000,2013-11-07 00:00:00.000,0,82,1
11391,Lindsay Xie,38,F,S,2,2,High School,Manual,no car,1,0-1 Miles,10000.00,Germany,Hessen,Salzgitter,38231,33.980,2.718,0.850,1,2,2013-10-26 00:00:00.000,2013-10-26 00:00:00.000,0,94,1
11392,Willie Zhao,33,M,S,2,2,High School,Manual,no car,1,0-1 Miles,10000.00,Germany,Hessen,Frankfurt,60323,28.990,2.319,0.725,1,1,2013-03-29 00:00:00.000,2013-03-29 00:00:00.000,0,305,1
11393,Kurt Pal,40,M,S,2,2,High School,Manual,no car,1,0-1 Miles,10000.00,France,Loir et Cher,Saint Ouen,41100,13.980,1.118,0.350,1,2,2013-07-16 00:00:00.000,2013-07-16 00:00:00.000,0,196,1
11394,George McDonald,39,M,S,2,2,High School,Manual,no car,1,0-1 Miles,10000.00,United Kingdom,England,Milton Keynes,MK8 8DF,8161.970,652.958,204.050,3,7,2011-07-04 00:00:00.000,2013-08-02 00:00:00.000,760,179,3
11395,Beth Gutierrez,38,F,S,0,0,Bachelors,Clerical,no car,1,0-1 Miles,30000.00,Germany,Bayern,Frankfurt,91480,5729.970,458.398,143.249,2,3,2011-11-14 00:00:00.000,2013-02-20 00:00:00.000,464,342,2
11396,Ian Lopez,39,M,M,2,2,High School,Manual,1 car,0,0-1 Miles,10000.00,Germany,Saarland,Saarlouis,66740,28.990,2.319,0.725,1,1,2013-10-26 00:00:00.000,2013-10-26 00:00:00.000,0,94,1
11397,Latoya Shan,40,F,S,0,0,Partial College,Manual,1 car,0,0-1 Miles,20000.00,France,Seine (Paris),Paris,75008,38.470,3.078,0.962,1,3,2013-07-07 00:00:00.000,2013-07-07 00:00:00.000,0,205,1
11398,Colin Nath,39,M,S,0,0,Bachelors,Clerical,no car,1,0-1 Miles,30000.00,United Kingdom,England,Newcastle upon Tyne,NT20,8114.040,649.123,202.851,3,4,2011-07-03 00:00:00.000,2013-08-02 00:00:00.000,761,179,3
11399,Brenda Mehta,39,F,S,1,0,Bachelors,Clerical,no car,1,0-1 Miles,30000.00,France,Seine (Paris),Paris,75016,13.980,1.118,0.350,1,2,2013-04-13 00:00:00.000,2013-04-13 00:00:00.000,0,290,1
11400,Franklin Raji,34,M,S,0,0,Graduate Degree,Clerical,no car,1,0-1 Miles,40000.00,United Kingdom,England,London,SW8 1XD,6967.780,557.422,174.195,3,8,2011-07-15 00:00:00.000,2013-07-19 00:00:00.000,735,193,3
11401,Linda Navarro,39,F,M,0,0,Graduate Degree,Clerical,no car,1,0-1 Miles,40000.00,France,Seine (Paris),Paris,75019,5020.870,401.670,125.522,3,6,2012-10-28 00:00:00.000,2013-03-08 00:00:00.000,131,326,3
11402,Kelli Cai,39,F,M,0,0,Graduate Degree,Clerical,no car,1,0-1 Miles,40000.00,France,Loiret,Orleans,45000,5059.330,404.746,126.484,3,10,2012-11-07 00:00:00.000,2013-04-02 00:00:00.000,146,301,3
11403,Nancy Schmidt,34,F,S,0,0,Graduate Degree,Clerical,no car,1,0-1 Miles,40000.00,France,Charente-Maritime,Saint Ouen,17490,5033.140,402.651,125.829,3,9,2012-10-28 00:00:00.000,2013-05-28 00:00:00.000,212,245,3
11404,Megan Taylor,57,F,S,3,0,Partial College,Manual,>= 2 cars,0,0-1 Miles,10000.00,Germany,Hessen,Kassel,34117,33.980,2.718,0.850,1,2,2013-02-10 00:00:00.000,2013-02-10 00:00:00.000,0,352,1
11405,Bonnie Goel,57,F,S,3,0,Partial College,Manual,>= 2 cars,0,0-1 Miles,10000.00,Germany,Hamburg,Bonn,53131,53.990,4.319,1.350,1,1,2013-03-31 00:00:00.000,2013-03-31 00:00:00.000,0,303,1
11406,Latoya Xu,57,F,M,2,0,Partial College,Manual,1 car,1,2-5 Miles,20000.00,France,Seine (Paris),Paris,75010,4415.038,353.203,110.376,2,6,2012-11-04 00:00:00.000,2013-02-09 00:00:00.000,97,353,2
11407,Mario She,57,M,M,2,0,Partial College,Manual,1 car,1,0-1 Miles,20000.00,Germany,Saarland,Münster,48001,53.990,4.319,1.350,1,1,2013-06-23 00:00:00.000,2013-06-23 00:00:00.000,0,219,1
11408,Darren Gill,50,M,M,2,1,High School,Manual,>= 2 cars,0,0-1 Miles,10000.00,United Kingdom,England,London,W1Y 3RA,34.470,2.758,0.862,1,3,2013-03-05 00:00:00.000,2013-03-05 00:00:00.000,0,329,1
11409,Jacqueline Hayes,35,F,S,2,2,High School,Manual,1 car,1,0-1 Miles,10000.00,France,Yveline,Saint Germain en Laye,78100,4444.068,355.526,111.102,2,5,2012-11-17 00:00:00.000,2013-01-28 00:00:00.000,72,365,2
11410,Maurice Goel,40,M,M,1,1,Partial College,Manual,no car,1,2-5 Miles,20000.00,France,Seine (Paris),Paris,75013,4464.068,357.126,111.602,2,5,2012-11-13 00:00:00.000,2013-02-04 00:00:00.000,83,358,2
11411,Devin Ross,55,M,M,3,2,Partial College,Professional,1 car,0,2-5 Miles,80000.00,Germany,Bayern,Ingolstadt,85049,38.470,3.078,0.962,1,3,2013-08-04 00:00:00.000,2013-08-04 00:00:00.000,0,177,1
11412,Sydney Bryant,55,F,S,4,2,Partial College,Professional,1 car,1,10+ Miles,80000.00,Germany,Bayern,Ingolstadt,85049,9879.960,790.397,247.000,4,11,2011-11-05 00:00:00.000,2013-10-11 00:00:00.000,706,109,4
11413,Megan Stewart,55,F,M,4,2,Partial College,Professional,1 car,0,2-5 Miles,80000.00,United Kingdom,England,Gateshead,GA10,7189.750,575.180,179.744,4,11,2011-08-10 00:00:00.000,2013-09-05 00:00:00.000,757,145,4
11414,Ian Richardson,55,M,S,4,2,Partial College,Professional,1 car,1,10+ Miles,80000.00,United Kingdom,England,Kirkby,KB9,7191.770,575.342,179.795,4,10,2011-08-13 00:00:00.000,2013-09-15 00:00:00.000,764,135,3
11415,Randy She,65,M,S,5,0,Partial College,Professional,>= 2 cars,0,10+ Miles,90000.00,Germany,Hessen,Darmstadt,64283,13.980,1.118,0.350,1,2,2013-08-16 00:00:00.000,2013-08-16 00:00:00.000,0,165,1
11416,Katrina Becker,64,F,M,3,1,Partial High School,Skilled Manual,>= 2 cars,1,2-5 Miles,60000.00,France,Nord,Croix,59170,4928.058,394.245,123.202,3,5,2012-11-07 00:00:00.000,2013-05-05 00:00:00.000,179,268,3
11417,Lacey Zheng,64,F,M,5,1,High School,Professional,>= 2 cars,1,10+ Miles,70000.00,France,Seine Saint Denis,Pantin,93500,11248.458,899.877,281.212,7,17,2012-11-04 00:00:00.000,2013-12-15 00:00:00.000,406,44,7
11418,Rafael Hu,64,M,S,5,0,Partial College,Professional,>= 2 cars,0,10+ Miles,90000.00,Germany,Nordrhein-Westfalen,Paderborn,33098,39.980,3.198,1.000,1,2,2013-12-17 00:00:00.000,2013-12-17 00:00:00.000,0,42,1
11419,Kyle Scott,64,M,M,3,4,Graduate Degree,Management,>= 2 cars,1,0-1 Miles,150000.00,United Kingdom,England,Watford,WA3,231.750,18.540,5.794,2,6,2013-03-12 00:00:00.000,2013-06-27 00:00:00.000,107,215,2
11420,Jordan Turner,62,M,M,2,3,Bachelors,Management,>= 2 cars,1,10+ Miles,100000.00,France,Nord,Roubaix,59100,11200.770,896.062,280.020,7,17,2012-11-01 00:00:00.000,2013-11-29 00:00:00.000,393,60,6
11421,Amy Sun,62,F,M,3,4,Bachelors,Management,>= 2 cars,1,5-10 Miles,110000.00,Germany,Saarland,Offenbach,63009,9780.040,782.403,244.501,4,4,2011-11-03 00:00:00.000,2013-10-09 00:00:00.000,706,111,4
11422,Dustin Deng,62,M,M,4,4,Bachelors,Management,>= 2 cars,1,5-10 Miles,170000.00,United Kingdom,England,Liverpool,L4 4HB,7075.270,566.022,176.882,4,10,2011-08-22 00:00:00.000,2013-11-03 00:00:00.000,804,86,4
11423,Jasmine Stewart,54,F,M,4,2,Partial College,Professional,1 car,0,2-5 Miles,80000.00,Germany,Hamburg,Hamburg,20354,9904.970,792.398,247.625,4,10,2011-12-10 00:00:00.000,2013-10-20 00:00:00.000,680,100,4
11424,Pamela Garcia,50,F,M,4,2,Partial College,Professional,>= 2 cars,1,10+ Miles,80000.00,Germany,Saarland,Berlin,12311,43.980,3.518,1.100,1,2,2013-04-21 00:00:00.000,2013-04-21 00:00:00.000,0,282,1
11425,Ariana Gray,49,F,M,4,2,High School,Professional,>= 2 cars,1,10+ Miles,90000.00,France,Moselle,Metz,57000,10528.628,842.290,263.216,6,15,2012-11-22 00:00:00.000,2013-12-21 00:00:00.000,394,38,6
11426,Kristopher Mehta,55,M,M,3,4,Bachelors,Management,>= 2 cars,1,10+ Miles,110000.00,Germany,Nordrhein-Westfalen,Braunschweig,38001,34.990,2.799,0.875,1,1,2013-04-09 00:00:00.000,2013-04-09 00:00:00.000,0,294,1
11427,Desiree Dominguez,55,F,M,2,5,Partial College,Professional,>= 2 cars,1,10+ Miles,110000.00,Germany,Saarland,Kiel,24044,9917.990,793.439,247.950,4,9,2011-12-20 00:00:00.000,2013-10-20 00:00:00.000,670,100,4
11428,Deanna Perez,55,F,S,2,5,Bachelors,Management,>= 2 cars,1,10+ Miles,120000.00,Germany,Saarland,Poing,66041,9954.260,796.341,248.857,4,12,2011-12-05 00:00:00.000,2013-10-22 00:00:00.000,687,98,4
11429,Marco Lopez,56,M,M,4,1,Partial College,Professional,>= 2 cars,1,10+ Miles,80000.00,France,Hauts de Seine,Sèvres,92310,10468.380,837.470,261.710,6,17,2012-12-14 00:00:00.000,2013-12-24 00:00:00.000,375,35,4
11430,Casey Yuan,57,F,M,4,1,High School,Professional,>= 2 cars,1,10+ Miles,90000.00,Germany,Nordrhein-Westfalen,Bottrop,46236,84.980,6.798,2.125,1,2,2013-03-19 00:00:00.000,2013-03-19 00:00:00.000,0,315,1
11431,Bryant Garcia,40,M,M,4,5,Partial College,Professional,>= 2 cars,1,10+ Miles,110000.00,Germany,Bayern,Hof,95010,9912.980,793.038,247.825,4,11,2011-12-21 00:00:00.000,2013-09-30 00:00:00.000,649,120,3
11432,Dominique Prasad,57,F,M,4,2,High School,Professional,>= 2 cars,1,10+ Miles,80000.00,France,Seine et Marne,Roissy en Brie,77680,9330.200,746.416,233.256,6,16,2012-12-10 00:00:00.000,2013-12-25 00:00:00.000,380,34,6
11433,Maurice Shan,57,M,M,5,2,High School,Professional,>= 2 cars,0,2-5 Miles,80000.00,France,Seine Saint Denis,Tremblay-en-France,93290,12909.668,1032.774,322.742,6,12,2012-12-02 00:00:00.000,2013-09-14 00:00:00.000,286,136,5
11434,Andre Lopez,52,M,M,5,5,Partial College,Professional,>= 2 cars,1,0-1 Miles,170000.00,United Kingdom,England,West Sussex,RH15 9UD,70.460,5.637,1.762,2,4,2013-06-15 00:00:00.000,2013-07-15 00:00:00.000,30,197,2
11435,Robin Romero,59,F,S,3,4,Partial College,Management,>= 2 cars,1,10+ Miles,100000.00,Germany,Saarland,Kiel,24044,34.990,2.799,0.875,1,1,2014-01-04 00:00:00.000,2014-01-04 00:00:00.000,0,24,1
11436,Taylor Cox,58,F,M,3,5,Partial College,Management,>= 2 cars,0,10+ Miles,160000.00,United Kingdom,England,Watford,WA3,81.760,6.541,2.044,2,4,2013-05-22 00:00:00.000,2013-06-19 00:00:00.000,28,223,2
11437,Alfredo Moreno,59,M,M,4,1,High School,Management,>= 2 cars,1,10+ Miles,90000.00,France,Nord,Villeneuve-d'Ascq,59491,53.990,4.319,1.350,1,1,2013-12-19 00:00:00.000,2013-12-19 00:00:00.000,0,40,1
11438,Jenny Nara,59,F,M,4,5,High School,Management,>= 2 cars,1,0-1 Miles,130000.00,Germany,Nordrhein-Westfalen,Werne,59368,34.990,2.799,0.875,1,1,2013-02-05 00:00:00.000,2013-02-05 00:00:00.000,0,357,1
11439,Janet Munoz,61,F,M,4,1,High School,Management,>= 2 cars,0,5-10 Miles,90000.00,France,Hauts de Seine,Paris La Defense,92081,12489.170,999.134,312.230,6,14,2012-11-29 00:00:00.000,2013-10-20 00:00:00.000,325,100,4
11440,Sergio Weber,61,M,M,5,0,Partial High School,Skilled Manual,>= 2 cars,0,5-10 Miles,80000.00,France,Nord,Lille,59000,78.480,6.278,1.962,1,2,2013-03-27 00:00:00.000,2013-03-27 00:00:00.000,0,307,1
11441,Erika Gomez,62,F,M,5,0,Partial High School,Skilled Manual,>= 2 cars,0,5-10 Miles,90000.00,France,Seine (Paris),Paris,75002,43.980,3.518,1.100,1,2,2014-01-08 00:00:00.000,2014-01-08 00:00:00.000,0,20,1
11442,Joseph Harris,61,M,M,5,0,Partial High School,Skilled Manual,>= 2 cars,1,10+ Miles,90000.00,France,Seine Saint Denis,Tremblay-en-France,93290,34.990,2.799,0.875,1,1,2013-09-29 00:00:00.000,2013-09-29 00:00:00.000,0,121,1
11443,Grace Griffin,33,F,S,0,0,Bachelors,Professional,>= 2 cars,0,2-5 Miles,60000.00,Australia,Tasmania,Hobart,7001,8235.000,658.800,205.875,3,8,2011-06-07 00:00:00.000,2013-10-01 00:00:00.000,847,119,3
11444,Tina Mehta,33,F,M,0,0,Bachelors,Professional,>= 2 cars,1,10+ Miles,70000.00,Australia,Victoria,Bendigo,3550,8136.020,650.882,203.401,3,5,2011-06-01 00:00:00.000,2013-06-02 00:00:00.000,732,240,3
11445,Kari Kim,34,F,S,0,0,Bachelors,Professional,>= 2 cars,0,10+ Miles,70000.00,Australia,New South Wales,Silverwater,2264,8098.030,647.842,202.451,3,5,2011-06-06 00:00:00.000,2013-06-28 00:00:00.000,753,214,3
11446,Bethany Chander,34,F,S,0,0,Bachelors,Professional,>= 2 cars,0,10+ Miles,70000.00,Australia,New South Wales,Lane Cove,1597,8237.010,658.961,205.926,3,7,2011-06-18 00:00:00.000,2013-06-21 00:00:00.000,734,221,3
11447,Jennifer Roberts,34,F,M,0,0,Bachelors,Professional,>= 2 cars,1,10+ Miles,70000.00,Australia,Queensland,Hervey Bay,4655,8078.020,646.242,201.951,3,6,2011-06-28 00:00:00.000,2013-05-31 00:00:00.000,703,242,3
11448,Kyle Patterson,34,M,S,0,0,Bachelors,Professional,>= 2 cars,1,10+ Miles,80000.00,Australia,Victoria,Melbourne,3000,8132.010,650.561,203.301,3,7,2011-06-16 00:00:00.000,2013-06-21 00:00:00.000,736,221,3
11449,Alvin Hu,34,M,M,0,0,Bachelors,Professional,>= 2 cars,1,10+ Miles,80000.00,Australia,Victoria,Seaford,3198,8130.320,650.426,203.258,3,7,2011-06-19 00:00:00.000,2013-06-24 00:00:00.000,736,218,3
11450,Brett Mehta,33,M,S,4,5,High School,Management,>= 2 cars,1,0-1 Miles,130000.00,Australia,South Australia,Cloverdale,6105,8173.260,653.861,204.332,3,9,2011-06-29 00:00:00.000,2013-06-17 00:00:00.000,719,225,3
11451,Ruben Muñoz,34,M,S,0,0,Bachelors,Professional,>= 2 cars,0,10+ Miles,70000.00,Australia,New South Wales,Newcastle,2300,8249.490,659.959,206.238,3,9,2011-07-29 00:00:00.000,2013-06-05 00:00:00.000,677,237,3
11452,Erika Rubio,35,F,S,0,0,Bachelors,Professional,>= 2 cars,0,10+ Miles,80000.00,Australia,Queensland,Caloundra,4551,8183.040,654.643,204.576,3,5,2011-07-11 00:00:00.000,2013-06-12 00:00:00.000,702,230,3
11453,Stanley Malhotra,30,M,S,0,0,Bachelors,Professional,>= 2 cars,0,10+ Miles,80000.00,Australia,Tasmania,Hobart,7001,8176.980,654.158,204.425,3,6,2011-07-15 00:00:00.000,2013-06-19 00:00:00.000,705,223,3
11454,Melinda Navarro,35,F,S,0,0,Bachelors,Professional,>= 2 cars,0,10+ Miles,80000.00,Australia,Victoria,Melbourne,3000,8089.040,647.123,202.226,3,4,2011-07-31 00:00:00.000,2013-06-18 00:00:00.000,688,224,3
11455,Ross Sanz,35,M,M,0,5,High School,Management,>= 2 cars,1,10+ Miles,100000.00,Australia,Victoria,Melton,3337,8142.030,651.362,203.551,3,5,2011-07-01 00:00:00.000,2013-05-31 00:00:00.000,700,242,3
11456,Jon Gao,34,M,M,5,5,Partial High School,Professional,>= 2 cars,1,10+ Miles,120000.00,Australia,New South Wales,St. Leonards,2065,8224.460,657.957,205.612,3,11,2011-07-17 00:00:00.000,2013-05-31 00:00:00.000,684,242,3
11457,Jaime Gutierrez,36,F,M,0,0,Bachelors,Professional,>= 2 cars,1,10+ Miles,90000.00,Australia,New South Wales,Wollongong,2500,8211.480,656.918,205.288,3,10,2011-07-17 00:00:00.000,2013-06-01 00:00:00.000,685,241,3
11458,Bianca Liu,36,F,M,0,5,High School,Management,>= 2 cars,1,10+ Miles,100000.00,Australia,New South Wales,Springwood,2777,96.890,7.751,2.423,3,7,2013-03-30 00:00:00.000,2014-01-18 00:00:00.000,294,10,3
11459,Tasha Deng,36,F,S,0,0,Bachelors,Professional,>= 2 cars,0,10+ Miles,80000.00,Australia,New South Wales,Port Macquarie,2444,8141.330,651.306,203.534,3,5,2011-07-27 00:00:00.000,2013-06-18 00:00:00.000,692,224,3
11460,Melvin Chande,31,M,S,0,0,Bachelors,Professional,>= 2 cars,0,10+ Miles,90000.00,Australia,Victoria,Cranbourne,3977,8137.520,651.002,203.438,3,6,2011-07-21 00:00:00.000,2013-06-10 00:00:00.000,690,232,3
11461,Victor Jimenez,37,M,S,0,0,Bachelors,Professional,>= 2 cars,0,10+ Miles,90000.00,Australia,New South Wales,Lavender Bay,2060,8089.040,647.123,202.226,3,4,2011-07-31 00:00:00.000,2013-07-21 00:00:00.000,721,191,3
11462,Laura Lin,37,F,M,0,5,High School,Management,>= 2 cars,1,10+ Miles,110000.00,Australia,New South Wales,Matraville,2036,8116.330,649.306,202.909,3,5,2011-07-16 00:00:00.000,2013-07-25 00:00:00.000,740,187,3
11463,Alisha Beck,37,F,M,0,5,High School,Management,>= 2 cars,0,10+ Miles,110000.00,Australia,South Australia,Cloverdale,6105,47.920,3.834,1.198,3,4,2013-03-05 00:00:00.000,2013-12-13 00:00:00.000,283,46,3
11464,Alejandro Huang,37,M,M,0,0,Bachelors,Professional,>= 2 cars,1,10+ Miles,90000.00,Australia,Victoria,South Melbourne,3205,8128.510,650.281,203.213,3,7,2011-07-22 00:00:00.000,2013-07-01 00:00:00.000,710,211,3
11465,Louis Luo,38,M,M,0,0,Bachelors,Professional,>= 2 cars,0,10+ Miles,90000.00,Australia,Queensland,Gold Coast,4217,8158.040,652.643,203.951,3,4,2011-07-14 00:00:00.000,2013-07-13 00:00:00.000,730,199,3
11466,Grant Tang,37,M,M,0,5,Partial High School,Management,>= 2 cars,1,10+ Miles,150000.00,Australia,New South Wales,Lavender Bay,2060,90.190,7.215,2.255,3,7,2013-05-22 00:00:00.000,2013-08-21 00:00:00.000,91,160,3
11467,Arturo Zheng,39,M,M,1,5,Graduate Degree,Management,>= 2 cars,1,0-1 Miles,170000.00,Australia,New South Wales,St. Leonards,2065,55.870,4.470,1.397,3,5,2013-07-31 00:00:00.000,2014-01-02 00:00:00.000,155,26,3
11468,Jaclyn Andersen,34,F,M,1,1,Bachelors,Skilled Manual,no car,1,1-2 Miles,40000.00,United Kingdom,England,York,Y03 4TN,6959.820,556.786,173.996,3,4,2011-08-08 00:00:00.000,2013-08-21 00:00:00.000,744,160,3
